date,open,high,low,close,volume,market cap,average
2017-03-24,0.17,0.18,0.16,0.17,52184,8320600,0.17
2017-03-25,0.17,0.17,0.16,0.17,47641,8347050,0.16
2017-03-26,0.17,0.18,0.16,0.16,37656,8363350,0.17
2017-03-27,0.16,0.19,0.16,0.19,201563,8058250,0.18
2017-03-28,0.19,0.24,0.18,0.22,821674,9313850,0.21
2017-03-29,0.22,0.23,0.21,0.21,335567,11032500,0.22
2017-03-30,0.21,0.22,0.21,0.21,504940,10623400,0.21
2017-03-31,0.21,0.21,0.20,0.20,291529,10511800,0.21
2017-04-01,0.20,0.21,0.19,0.21,109993,10180300,0.20
2017-04-02,0.20,0.21,0.20,0.21,102369,10179200,0.20
2017-04-03,0.21,0.21,0.20,0.20,104805,10290400,0.20
2017-04-04,0.20,0.20,0.18,0.19,148096,9993700,0.19
2017-04-05,0.19,0.19,0.18,0.18,102043,9254100,0.19
2017-04-06,0.18,0.19,0.18,0.19,82505,9238350,0.19
2017-04-07,0.19,0.19,0.18,0.19,81618,9393550,0.19
2017-04-08,0.19,0.19,0.19,0.19,54654,9472800,0.19
2017-04-09,0.19,0.19,0.19,0.19,97362,9483950,0.19
2017-04-10,0.19,0.22,0.19,0.21,208420,9442100,0.20
2017-04-11,0.21,0.21,0.19,0.20,257457,10451200,0.20
2017-04-12,0.20,0.20,0.19,0.20,192252,9917850,0.20
2017-04-13,0.19,0.20,0.19,0.19,147722,9698300,0.19
2017-04-14,0.19,0.19,0.19,0.19,103138,9577000,0.19
2017-04-15,0.19,0.19,0.19,0.19,76566,9649550,0.19
2017-04-16,0.19,0.20,0.19,0.19,167886,9683600,0.19
2017-04-17,0.19,0.19,0.18,0.19,331308,9579150,0.19
2017-04-18,0.19,0.19,0.18,0.18,348694,9595500,0.18
2017-04-19,0.18,0.19,0.18,0.19,297302,9031100,0.18
2017-04-20,0.19,0.19,0.18,0.18,222525,9476700,0.18
2017-04-21,0.18,0.19,0.17,0.18,263127,9234250,0.18
2017-04-22,0.18,0.19,0.17,0.18,288119,8947150,0.18
2017-04-23,0.18,0.19,0.17,0.17,175678,9034200,0.18
2017-04-24,0.18,0.18,0.16,0.17,262706,8853850,0.17
2017-04-25,0.17,0.18,0.17,0.18,241805,8680300,0.18
2017-04-26,0.18,0.19,0.18,0.18,185400,9173750,0.18
2017-04-27,0.18,0.21,0.18,0.20,327972,9219700,0.20
2017-04-28,0.20,0.23,0.20,0.23,473689,10109700,0.22
2017-04-29,0.23,0.29,0.22,0.27,960013,11480600,0.26
2017-04-30,0.27,0.36,0.27,0.36,1631520,13586500,0.32
2017-05-01,0.36,0.36,0.27,0.32,1142050,18084400,0.32
2017-05-02,0.32,0.33,0.28,0.31,588824,15957400,0.30
2017-05-03,0.31,0.35,0.31,0.34,758237,15737300,0.33
2017-05-04,0.35,0.50,0.33,0.50,2317450,17254800,0.42
2017-05-05,0.49,0.58,0.47,0.58,2660100,24691600,0.52
2017-05-06,0.57,0.59,0.54,0.59,1341720,28642700,0.56
2017-05-07,0.59,0.59,0.52,0.54,1249060,29263200,0.55
2017-05-08,0.53,0.54,0.49,0.50,1025750,26515000,0.51
2017-05-09,0.50,0.50,0.41,0.45,1076450,24806600,0.45
2017-05-10,0.45,0.54,0.45,0.50,843243,22463000,0.50
2017-05-11,0.50,0.52,0.43,0.48,953152,25215700,0.48
2017-05-12,0.48,0.51,0.47,0.49,548028,24043700,0.49
2017-05-13,0.49,0.49,0.45,0.48,616908,24393600,0.47
2017-05-14,0.48,0.49,0.47,0.48,501693,24168600,0.48
2017-05-15,0.48,0.49,0.45,0.47,897219,23868200,0.47
2017-05-16,0.47,0.47,0.45,0.46,637204,23728400,0.46
2017-05-17,0.46,0.53,0.45,0.53,1328670,23214200,0.49
2017-05-18,0.53,0.55,0.51,0.54,1201540,26671200,0.53
2017-05-19,0.54,0.68,0.54,0.63,1884600,26987600,0.61
2017-05-20,0.64,0.67,0.61,0.67,1476170,31907400,0.64
2017-05-21,0.67,0.74,0.62,0.66,2621930,33271700,0.68
2017-05-22,0.68,0.74,0.67,0.72,2331300,34100400,0.71
2017-05-23,0.72,0.90,0.70,0.88,3858760,36086300,0.80
2017-05-24,0.88,1.90,0.86,1.76,22900400,43947700,1.38
2017-05-25,1.74,1.74,1.01,1.11,12458000,87149500,1.38
2017-05-26,1.11,1.22,0.69,0.83,6847940,55293000,0.96
2017-05-27,0.81,1.03,0.60,0.98,7025920,40341200,0.81
2017-05-28,0.99,1.07,0.81,0.93,5133830,49477900,0.94
2017-05-29,0.92,0.97,0.87,0.97,2171000,46086400,0.92
2017-05-30,0.98,1.13,0.97,1.02,5393720,48770200,1.05
2017-05-31,1.02,1.08,0.97,1.03,3001020,51167000,1.02
2017-06-01,1.03,1.30,1.01,1.24,8061920,51383000,1.16
2017-06-02,1.25,1.40,1.18,1.35,7157890,62290500,1.29
2017-06-03,1.36,1.36,1.15,1.26,4049740,68122000,1.25
2017-06-04,1.25,1.32,1.22,1.26,2572220,62425500,1.27
2017-06-05,1.27,1.35,1.25,1.28,3876920,63267500,1.30
2017-06-06,1.28,1.37,1.20,1.34,5234170,63757000,1.29
2017-06-07,1.34,1.36,1.27,1.28,2994510,66929500,1.31
2017-06-08,1.27,1.36,1.19,1.36,7118290,63677000,1.27
2017-06-09,1.36,1.59,1.33,1.55,9728020,67874000,1.46
2017-06-10,1.54,2.07,1.53,1.68,17295300,77129000,1.80
2017-06-11,1.69,1.73,1.52,1.67,6479410,84426000,1.62
2017-06-12,1.67,1.69,1.40,1.51,7492490,83716000,1.54
2017-06-13,1.50,1.86,1.50,1.81,10456500,75221500,1.68
2017-06-14,1.81,1.94,1.68,1.74,10497200,90657000,1.81
2017-06-15,1.74,1.84,1.54,1.78,9550940,86947000,1.69
2017-06-16,1.80,2.81,1.72,2.77,45782200,90202000,2.27
2017-06-17,2.80,4.18,2.70,3.76,82601000,139894000,3.44
2017-06-18,3.79,5.26,3.47,5.26,61381000,189717000,4.37
2017-06-19,5.46,11.81,5.46,11.72,281341000,273011000,8.63
2017-06-20,11.79,11.79,7.87,8.00,126661000,589390000,9.83
2017-06-21,8.04,10.21,7.81,10.15,88374400,401956000,9.01
2017-06-22,10.16,10.51,6.90,6.94,115249000,507921000,8.71
2017-06-23,6.92,7.43,5.78,6.84,67033300,346025000,6.61
2017-06-24,6.87,7.11,6.25,6.30,33359500,343738000,6.68
2017-06-25,6.29,6.46,5.66,5.95,24890900,314543000,6.06
2017-06-26,5.95,6.22,4.42,5.53,27615900,297587000,5.32
2017-06-27,5.35,7.26,5.09,6.83,71029700,267538000,6.17
2017-06-28,6.96,8.69,6.49,8.38,72982300,347826000,7.59
2017-06-29,8.34,10.07,7.91,9.77,77050000,416970000,8.99
2017-06-30,9.72,10.00,8.60,8.73,43355500,485988000,9.30
2017-07-01,8.77,9.24,7.74,7.95,33128400,438293000,8.49
2017-07-02,7.96,8.51,6.75,8.10,47478700,397988000,7.63
2017-07-03,8.06,8.48,7.52,8.22,28820400,402786000,8.00
2017-07-04,8.22,8.49,7.77,7.78,15781600,410831000,8.13
2017-07-05,7.77,8.66,7.23,8.03,29368100,388453000,7.95
2017-07-06,7.98,8.34,7.69,7.84,17932500,399093000,8.02
2017-07-07,7.83,7.89,6.74,6.77,16409500,391569000,7.31
2017-07-08,6.79,7.63,5.91,7.45,24138500,339382000,6.77
2017-07-09,7.40,7.62,6.87,6.90,10422500,370072000,7.25
2017-07-10,6.91,6.96,5.58,6.03,11395300,345719000,6.27
2017-07-11,5.93,6.11,4.83,5.40,20182900,296309000,5.47
2017-07-12,5.31,6.69,5.07,6.63,23337300,265564000,5.88
2017-07-13,6.68,6.95,5.91,6.29,17824000,334240000,6.43
2017-07-14,6.27,6.29,5.42,5.54,12351000,313433000,5.86
2017-07-15,5.55,5.55,4.98,5.03,11294200,277400000,5.27
2017-07-16,5.03,5.27,4.83,5.04,9498420,251399000,5.05
2017-07-17,5.06,5.85,5.03,5.77,15013000,253054000,5.44
2017-07-18,5.77,6.29,5.51,6.02,18101700,288470000,5.90
2017-07-19,6.04,6.23,5.65,5.88,14255500,301935000,5.94
2017-07-20,5.89,7.47,5.89,7.21,25476100,294317000,6.68
2017-07-21,7.24,7.97,7.03,7.42,21298000,361826000,7.50
2017-07-22,7.39,9.12,7.31,8.62,32890800,369727000,8.21
2017-07-23,8.64,8.93,7.76,8.57,29915100,431881000,8.34
2017-07-24,8.61,8.81,8.19,8.46,21283700,430471000,8.50
2017-07-25,8.48,8.48,6.88,7.35,19480400,423876000,7.68
2017-07-26,7.33,7.59,6.58,7.17,16765600,366562000,7.08
2017-07-27,7.22,7.94,7.13,7.72,15251100,360772000,7.54
2017-07-28,7.75,7.88,6.93,7.09,15725800,387410000,7.40
2017-07-29,7.09,7.46,6.76,7.26,10518400,354258000,7.11
2017-07-30,7.27,7.30,6.94,7.15,9006030,363345000,7.12
2017-07-31,7.16,7.43,7.02,7.33,10856600,358222000,7.22
2017-08-01,7.36,8.20,6.96,7.86,18527900,368123000,7.58
2017-08-02,7.85,8.30,7.71,8.11,17559000,392732000,8.01
2017-08-03,8.19,10.70,8.06,10.67,49848800,409434000,9.38
2017-08-04,10.84,11.22,9.97,10.43,56285500,541832000,10.60
2017-08-05,10.39,14.95,10.24,14.02,82680400,519506000,12.59
2017-08-06,14.17,16.19,13.42,15.21,81450800,708471000,14.80
2017-08-07,15.20,20.24,14.36,18.68,166514000,759959000,17.30
2017-08-08,18.73,19.34,15.59,18.27,124589000,936705000,17.46
2017-08-09,18.34,21.94,17.46,21.75,116795000,917009000,19.70
2017-08-10,21.68,38.44,21.36,36.18,360125000,1084180000,29.90
2017-08-11,36.32,39.13,27.58,33.50,382070000,1815780000,33.36
2017-08-12,33.16,37.37,30.45,36.61,177772000,1657810000,33.91
2017-08-13,36.86,52.63,35.32,46.65,448654000,1843040000,43.98
2017-08-14,47.63,52.02,44.79,47.43,343705000,2381360000,48.41
2017-08-15,47.50,47.99,39.52,47.49,262801000,2375010000,43.76
2017-08-16,46.98,51.24,44.69,45.54,170273000,2349050000,47.97
2017-08-17,45.72,46.34,38.91,40.69,191410000,2286130000,42.62
2017-08-18,40.85,41.16,31.32,38.85,209845000,2042450000,36.24
2017-08-19,38.86,42.22,35.40,39.97,168358000,1943180000,38.81
2017-08-20,39.63,40.65,38.16,38.19,85862200,1981640000,39.41
2017-08-21,38.04,38.28,34.15,35.30,85955000,1902060000,36.22
2017-08-22,35.16,36.17,31.60,35.85,68265300,1758180000,33.89
2017-08-23,35.83,44.03,35.25,40.00,131763000,1791670000,39.64
2017-08-24,39.92,42.13,39.31,42.05,63875500,1996230000,40.72
2017-08-25,41.96,42.26,39.78,40.30,47772200,2098230000,41.02
2017-08-26,40.31,40.52,37.70,38.59,41017800,2015360000,39.11
2017-08-27,38.58,41.23,37.42,40.09,50649600,1928770000,39.33
2017-08-28,40.23,40.31,37.38,38.45,41401000,2011600000,38.84
2017-08-29,38.46,38.46,30.69,33.66,168534000,1922840000,34.58
2017-08-30,33.48,35.84,29.71,33.10,97289600,1673910000,32.78
2017-08-31,32.93,35.09,32.60,33.16,49957300,1646720000,33.84
2017-09-01,33.17,33.57,28.87,32.01,75418900,1658680000,31.22
2017-09-02,31.69,34.81,28.55,31.72,92722600,1584390000,31.68
2017-09-03,31.77,32.65,28.58,30.32,43232300,1588690000,30.61
2017-09-04,30.44,30.44,17.40,21.83,189917000,1522090000,23.92
2017-09-05,21.88,23.85,18.93,22.80,91402300,1093860000,21.39
2017-09-06,22.97,24.32,20.30,21.36,77746300,1148320000,22.31
2017-09-07,21.30,33.55,20.54,30.78,214001000,1065110000,27.04
2017-09-08,30.59,30.59,22.41,24.86,112252000,1529630000,26.50
2017-09-09,24.63,24.63,21.55,21.96,47199500,1231580000,23.09
2017-09-10,21.76,23.64,19.37,22.75,54002500,1088180000,21.51
2017-09-11,22.68,23.97,21.70,21.88,27835300,1133790000,22.84
2017-09-12,21.87,23.60,19.86,20.97,40702300,1093590000,21.73
2017-09-13,20.83,21.29,17.80,20.06,37258400,1041450000,19.55
2017-09-14,20.08,20.75,14.95,15.69,42221500,1004180000,17.85
2017-09-15,15.81,19.12,13.32,18.74,50811700,790612000,16.22
2017-09-16,18.75,22.98,18.50,20.76,50210000,937288000,20.74
2017-09-17,20.64,20.64,18.36,19.86,18695100,1031920000,19.50
2017-09-18,19.91,21.38,19.54,21.22,27647600,995579000,20.46
2017-09-19,20.99,21.71,19.04,19.94,30451900,1049420000,20.38
2017-09-20,19.90,20.47,19.69,19.75,14058200,995012000,20.08
2017-09-21,19.65,19.82,16.75,17.45,21587400,982515000,18.29
2017-09-22,17.39,19.32,16.98,18.69,22480200,869657000,18.15
2017-09-23,18.58,20.59,18.30,20.18,17216800,929086000,19.45
2017-09-24,20.17,20.43,19.28,19.79,11967200,1008660000,19.86
2017-09-25,19.80,27.08,19.80,26.02,81225500,989892000,23.44
2017-09-26,26.12,27.30,24.46,26.38,65868600,1305990000,25.88
2017-09-27,26.32,34.03,26.32,31.79,163163000,1316040000,30.18
2017-09-28,31.78,32.69,27.68,29.76,101195000,1589170000,30.18
2017-09-29,30.25,30.41,26.13,28.64,72558300,1512530000,28.27
2017-09-30,28.59,34.24,28.45,34.21,82181600,1429500000,31.34
2017-10-01,34.12,35.83,31.82,35.72,72169500,1705880000,33.83
2017-10-02,35.70,39.01,34.90,36.74,116098000,1785160000,36.95
2017-10-03,36.65,36.79,32.01,33.61,74199600,1832530000,34.40
2017-10-04,33.79,35.03,30.09,31.16,60565900,1689390000,32.56
2017-10-05,31.21,33.31,28.98,32.28,66785000,1560680000,31.15
2017-10-06,32.50,34.32,32.23,33.52,47267100,1625060000,33.27
2017-10-07,33.54,36.15,33.30,36.14,48058800,1677000000,34.72
2017-10-08,35.64,37.23,31.01,32.07,107725000,1781810000,34.12
2017-10-09,32.04,32.79,26.78,29.10,98290300,1601800000,29.79
2017-10-10,29.15,31.20,28.07,29.31,48223600,1457270000,29.63
2017-10-11,29.30,31.23,29.30,29.96,33627700,1464940000,30.27
2017-10-12,30.01,30.36,27.61,28.18,61080400,1500520000,28.98
2017-10-13,27.85,29.87,26.45,29.35,81365000,1392660000,28.16
2017-10-14,29.32,29.45,27.65,27.80,33551100,1465980000,28.55
2017-10-15,27.65,28.47,26.91,27.73,31189200,1382450000,27.69
2017-10-16,27.76,29.07,26.96,28.53,34713200,1388080000,28.02
2017-10-17,28.50,32.55,27.81,31.40,74210000,1425090000,30.18
2017-10-18,31.66,31.78,28.44,29.67,49659700,1583190000,30.11
