date,open,high,low,close,volume,market cap,average
2017-12-11,0.28,0.35,0.28,0.33,4467000,97045500,0.31
2017-12-12,0.33,0.41,0.31,0.36,13456200,113778000,0.36
2017-12-13,0.36,0.37,0.32,0.36,5153920,121831000,0.35
2017-12-14,0.36,0.48,0.36,0.46,19093400,122372000,0.42
2017-12-15,0.47,0.48,0.39,0.42,16070000,160674000,0.44
2017-12-16,0.42,0.45,0.41,0.42,10484400,145363000,0.43
2017-12-17,0.42,0.50,0.41,0.46,11491700,143110000,0.45
2017-12-18,0.46,0.59,0.44,0.58,16799500,157171000,0.51
2017-12-19,0.57,0.67,0.55,0.59,21439800,196421000,0.61
2017-12-20,0.59,0.64,0.51,0.64,14772900,201277000,0.58
2017-12-21,0.64,0.79,0.63,0.71,22480900,218715000,0.71
2017-12-22,0.71,0.71,0.37,0.54,14321700,242261000,0.54
2017-12-23,0.55,0.78,0.55,0.67,16799800,188047000,0.66
2017-12-24,0.68,0.81,0.58,0.79,16964500,231437000,0.70
2017-12-25,0.82,1.66,0.82,0.96,165316000,280909000,1.24
2017-12-26,0.96,1.02,0.82,1.01,49257800,329500000,0.92
2017-12-27,1.00,1.00,0.90,0.97,27191100,342410000,0.95
2017-12-28,0.97,0.98,0.79,0.90,24238700,330929000,0.89
2017-12-29,0.90,1.02,0.87,0.95,37251600,307971000,0.95
2017-12-30,0.94,0.94,0.74,0.79,18738300,321982000,0.84
2017-12-31,0.79,0.90,0.77,0.86,17690000,270260000,0.83
2018-01-01,0.87,0.93,0.82,0.91,19144800,296669000,0.88
2018-01-02,0.90,1.09,0.84,1.08,47442300,309793000,0.97
2018-01-03,1.08,1.41,1.03,1.35,80342300,369319000,1.22
2018-01-04,1.35,1.38,1.19,1.19,55528600,463520000,1.28
2018-01-05,1.19,1.24,1.00,1.10,45443400,408358000,1.12
2018-01-06,1.10,1.29,1.02,1.21,40530500,375608000,1.16
2018-01-07,1.21,1.25,1.15,1.17,36934200,414068000,1.20
2018-01-08,1.17,1.17,0.93,1.09,26106300,399500000,1.05
2018-01-09,1.09,1.18,1.03,1.12,26552100,373317000,1.10
2018-01-10,1.11,1.11,0.95,1.00,26788600,380067000,1.03
2018-01-11,1.01,1.04,0.87,0.88,25244700,346120000,0.96
2018-01-12,0.89,1.17,0.88,1.06,40459800,304811000,1.02
2018-01-13,1.06,1.26,1.05,1.14,37679200,364516000,1.16
2018-01-14,1.14,1.14,0.99,1.04,27290500,391112000,1.07
2018-01-15,1.03,1.08,0.97,0.97,28263700,353919000,1.03
2018-01-16,0.97,0.97,0.59,0.68,23397600,332788000,0.78
2018-01-17,0.67,0.76,0.52,0.70,21347000,231017000,0.64
2018-01-18,0.70,0.87,0.69,0.76,22942000,239716000,0.78
2018-01-19,0.75,0.85,0.73,0.78,21410800,258090000,0.79
2018-01-20,0.79,0.89,0.78,0.87,15771000,269109000,0.84
2018-01-21,0.88,0.88,0.70,0.71,8756920,300192000,0.79
2018-01-22,0.71,0.76,0.63,0.67,17710100,244168000,0.69
2018-01-23,0.67,0.73,0.61,0.66,13918700,227949000,0.67
2018-01-24,0.66,0.72,0.64,0.68,20574200,226153000,0.68
2018-01-25,0.70,0.72,0.67,0.69,16862000,239017000,0.70
2018-01-26,0.68,0.72,0.61,0.68,16065000,234345000,0.67
2018-01-27,0.68,0.74,0.65,0.70,17023000,233544000,0.69
2018-01-28,0.70,0.73,0.70,0.71,17223400,240849000,0.71
2018-01-29,0.71,0.72,0.66,0.67,15289600,243618000,0.69
2018-01-30,0.67,0.67,0.55,0.55,12016700,230810000,0.61
2018-01-31,0.55,0.57,0.53,0.57,13966900,188296000,0.55
2018-02-01,0.57,0.58,0.43,0.45,11730600,195847000,0.51
2018-02-02,0.45,0.46,0.35,0.43,7531780,154410000,0.41
2018-02-03,0.43,0.46,0.39,0.45,10705400,146594000,0.42
2018-02-04,0.45,0.48,0.36,0.38,9827730,154046000,0.42
2018-02-05,0.37,0.38,0.27,0.29,7118120,127215000,0.33
2018-02-06,0.28,0.34,0.24,0.34,7553330,97552200,0.29
2018-02-07,0.34,0.40,0.31,0.37,9686410,116110000,0.35
2018-02-08,0.37,0.58,0.37,0.46,29194500,127086000,0.47
2018-02-09,0.46,0.49,0.43,0.47,12627900,158647000,0.46
2018-02-10,0.47,0.49,0.43,0.44,6487930,162712000,0.46
2018-02-11,0.44,0.44,0.38,0.41,4514080,152342000,0.41
2018-02-12,0.41,0.45,0.41,0.45,4905560,141239000,0.43
2018-02-13,0.45,0.45,0.41,0.41,5048190,154179000,0.43
2018-02-14,0.41,0.46,0.41,0.46,5269230,140977000,0.43
