date,open,high,low,close,volume,market cap,average
2018-01-21,3.01,3.01,2.64,2.77,94697300,8358740000,2.83
2018-01-22,2.78,2.90,2.18,2.47,125555000,7738110000,2.54
2018-01-23,2.47,2.62,2.24,2.50,81217500,6861570000,2.43
2018-01-24,2.52,2.57,2.37,2.43,73441600,6998060000,2.47
2018-01-25,2.46,2.59,2.34,2.37,56586500,6845150000,2.46
2018-01-26,2.36,2.45,2.20,2.37,62216500,6558110000,2.33
2018-01-27,2.38,2.49,2.37,2.45,43333600,6607670000,2.43
2018-01-28,2.46,2.56,2.46,2.52,47752200,6830550000,2.51
2018-01-29,2.52,2.58,2.40,2.58,60210600,7007530000,2.49
2018-01-30,2.59,2.64,2.20,2.22,94218100,7195220000,2.42
2018-01-31,2.22,2.34,2.18,2.31,48505200,6162980000,2.26
2018-02-01,2.31,2.33,1.75,1.91,108876000,6419970000,2.04
2018-02-02,1.90,1.92,1.41,1.81,118068000,5280740000,1.67
2018-02-03,1.81,2.02,1.63,1.99,64062000,5023050000,1.82
2018-02-04,1.98,2.07,1.64,1.74,59380900,5503780000,1.85
2018-02-05,1.75,1.77,1.35,1.45,69213800,4867820000,1.56
2018-02-06,1.48,1.70,1.20,1.62,101327000,4104810000,1.45
2018-02-07,1.62,1.88,1.53,1.60,65922600,4491550000,1.71
2018-02-08,1.61,1.85,1.61,1.78,51576300,4475690000,1.73
2018-02-09,1.78,1.97,1.70,1.96,45992000,4953720000,1.83
2018-02-10,1.96,2.13,1.79,1.86,68051900,5437920000,1.96
2018-02-11,1.86,1.86,1.62,1.70,45356200,5165180000,1.74
2018-02-12,1.71,1.91,1.71,1.87,36974300,4763780000,1.81
2018-02-13,1.87,1.87,1.75,1.81,30056900,5211600000,1.81
2018-02-14,1.82,2.03,1.79,2.03,53007600,5052450000,1.91
