date,open,high,low,close,volume,market cap,average
2015-03-13,0.00,0.00,0.00,0.00,13470,11249200,0.00
2015-03-14,0.00,0.00,0.00,0.00,15790,10763500,0.00
2015-03-15,0.00,0.00,0.00,0.00,7251,10764200,0.00
2015-03-16,0.00,0.00,0.00,0.00,29363,10925500,0.00
2015-03-17,0.00,0.00,0.00,0.00,12128,11439200,0.00
2015-03-18,0.00,0.00,0.00,0.00,15106,10917900,0.00
2015-03-19,0.00,0.00,0.00,0.00,25187,9703950,0.00
2015-03-20,0.00,0.00,0.00,0.00,14655,10260300,0.00
2015-03-21,0.00,0.00,0.00,0.00,26725,11975700,0.00
2015-03-22,0.00,0.00,0.00,0.00,40729,12827800,0.00
2015-03-23,0.00,0.00,0.00,0.00,91492,13801300,0.00
2015-03-24,0.00,0.00,0.00,0.00,41355,13798800,0.00
2015-03-25,0.00,0.00,0.00,0.00,24844,12665200,0.00
2015-03-26,0.00,0.00,0.00,0.00,15682,12587300,0.00
2015-03-27,0.00,0.00,0.00,0.00,25115,12670000,0.00
2015-03-28,0.00,0.00,0.00,0.00,26230,13201600,0.00
2015-03-29,0.00,0.00,0.00,0.00,6928,12706000,0.00
2015-03-30,0.00,0.00,0.00,0.00,29998,13085600,0.00
2015-03-31,0.00,0.00,0.00,0.00,37060,11741900,0.00
2015-04-01,0.00,0.00,0.00,0.00,10523,12346900,0.00
2015-04-02,0.00,0.00,0.00,0.00,16448,12045700,0.00
2015-04-03,0.00,0.00,0.00,0.00,15430,11464100,0.00
2015-04-04,0.00,0.00,0.00,0.00,9276,11896500,0.00
2015-04-05,0.00,0.00,0.00,0.00,12082,11562800,0.00
2015-04-06,0.00,0.00,0.00,0.00,11075,11471000,0.00
2015-04-07,0.00,0.00,0.00,0.00,37000,11064300,0.00
2015-04-08,0.00,0.00,0.00,0.00,19430,11571300,0.00
2015-04-09,0.00,0.00,0.00,0.00,14530,13010400,0.00
2015-04-10,0.00,0.00,0.00,0.00,18291,12725400,0.00
2015-04-11,0.00,0.00,0.00,0.00,26596,12682400,0.00
2015-04-12,0.00,0.00,0.00,0.00,99750,13342500,0.00
2015-04-13,0.00,0.00,0.00,0.00,12501,13619200,0.00
2015-04-14,0.00,0.00,0.00,0.00,10358,13060600,0.00
2015-04-15,0.00,0.00,0.00,0.00,7342,12767600,0.00
2015-04-16,0.00,0.00,0.00,0.00,8689,12847400,0.00
2015-04-17,0.00,0.00,0.00,0.00,11959,13294400,0.00
2015-04-18,0.00,0.00,0.00,0.00,10026,12973600,0.00
2015-04-19,0.00,0.00,0.00,0.00,23255,13192000,0.00
2015-04-20,0.00,0.00,0.00,0.00,8072,12921700,0.00
2015-04-21,0.00,0.00,0.00,0.00,14345,12922300,0.00
2015-04-22,0.00,0.00,0.00,0.00,7432,13299200,0.00
2015-04-23,0.00,0.00,0.00,0.00,9866,12797100,0.00
2015-04-24,0.00,0.00,0.00,0.00,6647,13240900,0.00
2015-04-25,0.00,0.00,0.00,0.00,5959,12764000,0.00
2015-04-26,0.00,0.00,0.00,0.00,8844,12799500,0.00
2015-04-27,0.00,0.00,0.00,0.00,13546,12739700,0.00
2015-04-28,0.00,0.00,0.00,0.00,9069,12980500,0.00
2015-04-29,0.00,0.00,0.00,0.00,15415,12688600,0.00
2015-04-30,0.00,0.00,0.00,0.00,10060,12406800,0.00
2015-05-01,0.00,0.00,0.00,0.00,5405,13191700,0.00
2015-05-02,0.00,0.00,0.00,0.00,10689,12762600,0.00
2015-05-03,0.00,0.00,0.00,0.00,6849,13003800,0.00
2015-05-04,0.00,0.00,0.00,0.00,4015,12917000,0.00
2015-05-05,0.00,0.00,0.00,0.00,6410,14578400,0.00
2015-05-06,0.00,0.00,0.00,0.00,4242,12989200,0.00
2015-05-07,0.00,0.00,0.00,0.00,17196,13330300,0.00
2015-05-08,0.00,0.00,0.00,0.00,40149,13389200,0.00
2015-05-09,0.00,0.00,0.00,0.00,18016,14130200,0.00
2015-05-10,0.00,0.00,0.00,0.00,6673,13699200,0.00
2015-05-11,0.00,0.00,0.00,0.00,7693,13458600,0.00
2015-05-12,0.00,0.00,0.00,0.00,16605,14354200,0.00
2015-05-13,0.00,0.00,0.00,0.00,7557,13482100,0.00
2015-05-14,0.00,0.00,0.00,0.00,8935,13575700,0.00
2015-05-15,0.00,0.00,0.00,0.00,6608,13763200,0.00
2015-05-16,0.00,0.00,0.00,0.00,6243,13910800,0.00
2015-05-17,0.00,0.00,0.00,0.00,9992,12563800,0.00
2015-05-18,0.00,0.00,0.00,0.00,9633,12455600,0.00
2015-05-19,0.00,0.00,0.00,0.00,46705,12142600,0.00
2015-05-20,0.00,0.00,0.00,0.00,33006,12833400,0.00
2015-05-21,0.00,0.00,0.00,0.00,10161,13165000,0.00
2015-05-22,0.00,0.00,0.00,0.00,45598,13375700,0.00
2015-05-23,0.00,0.00,0.00,0.00,42823,14976300,0.00
2015-05-24,0.00,0.00,0.00,0.00,25015,14646400,0.00
2015-05-25,0.00,0.00,0.00,0.00,44799,15165000,0.00
2015-05-26,0.00,0.00,0.00,0.00,10087,15379300,0.00
2015-05-27,0.00,0.00,0.00,0.00,21904,15439700,0.00
2015-05-28,0.00,0.00,0.00,0.00,116009,15317600,0.00
2015-05-29,0.00,0.00,0.00,0.00,164867,17173000,0.00
2015-05-30,0.00,0.00,0.00,0.00,70294,17468100,0.00
2015-05-31,0.00,0.00,0.00,0.00,34077,15731300,0.00
2015-06-01,0.00,0.00,0.00,0.00,20681,16432800,0.00
2015-06-02,0.00,0.00,0.00,0.00,70139,14969100,0.00
2015-06-03,0.00,0.00,0.00,0.00,23415,15619700,0.00
2015-06-04,0.00,0.00,0.00,0.00,17068,14657300,0.00
2015-06-05,0.00,0.00,0.00,0.00,14581,15266300,0.00
2015-06-06,0.00,0.00,0.00,0.00,11850,15262400,0.00
2015-06-07,0.00,0.00,0.00,0.00,8643,15163100,0.00
2015-06-08,0.00,0.00,0.00,0.00,6534,14924700,0.00
2015-06-09,0.00,0.00,0.00,0.00,17228,15119100,0.00
2015-06-10,0.00,0.00,0.00,0.00,7419,15506500,0.00
2015-06-11,0.00,0.00,0.00,0.00,18371,15290000,0.00
2015-06-12,0.00,0.00,0.00,0.00,7947,15011900,0.00
2015-06-13,0.00,0.00,0.00,0.00,23848,14923900,0.00
2015-06-14,0.00,0.00,0.00,0.00,26760,15632000,0.00
2015-06-15,0.00,0.00,0.00,0.00,38841,15765600,0.00
2015-06-16,0.00,0.00,0.00,0.00,104286,16741100,0.00
2015-06-17,0.00,0.00,0.00,0.00,148541,18124600,0.00
2015-06-18,0.00,0.00,0.00,0.00,103675,17419000,0.00
2015-06-19,0.00,0.00,0.00,0.00,132710,18256800,0.00
2015-06-20,0.00,0.00,0.00,0.00,52776,18058000,0.00
2015-06-21,0.00,0.00,0.00,0.00,25279,17749300,0.00
2015-06-22,0.00,0.00,0.00,0.00,22128,17063000,0.00
2015-06-23,0.00,0.00,0.00,0.00,26466,17806500,0.00
2015-06-24,0.00,0.00,0.00,0.00,12699,16970200,0.00
2015-06-25,0.00,0.00,0.00,0.00,27297,16565600,0.00
2015-06-26,0.00,0.00,0.00,0.00,10574,16815700,0.00
2015-06-27,0.00,0.00,0.00,0.00,33469,16481100,0.00
2015-06-28,0.00,0.00,0.00,0.00,12404,17193200,0.00
2015-06-29,0.00,0.00,0.00,0.00,23192,16576400,0.00
2015-06-30,0.00,0.00,0.00,0.00,42462,16947000,0.00
2015-07-01,0.00,0.00,0.00,0.00,13853,16782500,0.00
2015-07-02,0.00,0.00,0.00,0.00,10950,16729600,0.00
2015-07-03,0.00,0.00,0.00,0.00,24472,16450800,0.00
2015-07-04,0.00,0.00,0.00,0.00,6970,15795800,0.00
2015-07-05,0.00,0.00,0.00,0.00,30745,15451000,0.00
2015-07-06,0.00,0.00,0.00,0.00,19319,15079200,0.00
2015-07-07,0.00,0.00,0.00,0.00,14883,15618800,0.00
2015-07-08,0.00,0.00,0.00,0.00,27219,15190200,0.00
2015-07-09,0.00,0.00,0.00,0.00,19032,15549700,0.00
2015-07-10,0.00,0.00,0.00,0.00,59968,14804500,0.00
2015-07-11,0.00,0.00,0.00,0.00,11058,15064900,0.00
2015-07-12,0.00,0.00,0.00,0.00,9505,14904200,0.00
2015-07-13,0.00,0.00,0.00,0.00,23801,15395800,0.00
2015-07-14,0.00,0.00,0.00,0.00,11489,15572900,0.00
2015-07-15,0.00,0.00,0.00,0.00,13358,14876900,0.00
2015-07-16,0.00,0.00,0.00,0.00,14119,14485500,0.00
2015-07-17,0.00,0.00,0.00,0.00,12207,13696400,0.00
2015-07-18,0.00,0.00,0.00,0.00,2672,13793500,0.00
2015-07-19,0.00,0.00,0.00,0.00,2580,14019300,0.00
2015-07-20,0.00,0.00,0.00,0.00,6338,13891100,0.00
2015-07-21,0.00,0.00,0.00,0.00,23511,14463800,0.00
2015-07-22,0.00,0.00,0.00,0.00,19236,14824100,0.00
2015-07-23,0.00,0.00,0.00,0.00,5114,15056300,0.00
2015-07-24,0.00,0.00,0.00,0.00,3959,14689800,0.00
2015-07-25,0.00,0.00,0.00,0.00,31665,14964100,0.00
2015-07-26,0.00,0.00,0.00,0.00,3878,14219300,0.00
2015-07-27,0.00,0.00,0.00,0.00,12245,14587900,0.00
2015-07-28,0.00,0.00,0.00,0.00,17746,14246100,0.00
2015-07-29,0.00,0.00,0.00,0.00,8951,13192500,0.00
2015-07-30,0.00,0.00,0.00,0.00,4348,13654600,0.00
2015-07-31,0.00,0.00,0.00,0.00,12919,13599100,0.00
2015-08-01,0.00,0.00,0.00,0.00,11103,12792500,0.00
2015-08-02,0.00,0.00,0.00,0.00,6687,12768400,0.00
2015-08-03,0.00,0.00,0.00,0.00,7155,13181200,0.00
2015-08-04,0.00,0.00,0.00,0.00,4294,12709500,0.00
2015-08-05,0.00,0.00,0.00,0.00,40512,12729200,0.00
2015-08-06,0.00,0.00,0.00,0.00,7126,12740600,0.00
2015-08-07,0.00,0.00,0.00,0.00,4101,12209600,0.00
2015-08-08,0.00,0.00,0.00,0.00,22350,11768000,0.00
2015-08-09,0.00,0.00,0.00,0.00,12956,11710100,0.00
2015-08-10,0.00,0.00,0.00,0.00,17339,11345900,0.00
2015-08-11,0.00,0.00,0.00,0.00,7245,11928900,0.00
2015-08-12,0.00,0.00,0.00,0.00,21375,11592600,0.00
2015-08-13,0.00,0.00,0.00,0.00,9789,11507500,0.00
2015-08-14,0.00,0.00,0.00,0.00,11426,10955700,0.00
2015-08-15,0.00,0.00,0.00,0.00,6685,11190400,0.00
2015-08-16,0.00,0.00,0.00,0.00,15113,10979200,0.00
2015-08-17,0.00,0.00,0.00,0.00,4373,10370900,0.00
2015-08-18,0.00,0.00,0.00,0.00,28468,10496700,0.00
2015-08-19,0.00,0.00,0.00,0.00,36661,9047600,0.00
2015-08-20,0.00,0.00,0.00,0.00,13326,8694080,0.00
2015-08-21,0.00,0.00,0.00,0.00,13673,9807060,0.00
2015-08-22,0.00,0.00,0.00,0.00,8307,9644820,0.00
2015-08-23,0.00,0.00,0.00,0.00,2286,9679940,0.00
2015-08-24,0.00,0.00,0.00,0.00,3367,9535200,0.00
2015-08-25,0.00,0.00,0.00,0.00,6407,9103130,0.00
2015-08-26,0.00,0.00,0.00,0.00,5899,8980460,0.00
2015-08-27,0.00,0.00,0.00,0.00,4432,9837490,0.00
2015-08-28,0.00,0.00,0.00,0.00,71683,9705240,0.00
2015-08-29,0.00,0.00,0.00,0.00,74173,11396900,0.00
2015-08-30,0.00,0.00,0.00,0.00,45670,12466900,0.00
2015-08-31,0.00,0.00,0.00,0.00,32459,11433800,0.00
2015-09-01,0.00,0.00,0.00,0.00,4818,11986800,0.00
2015-09-02,0.00,0.00,0.00,0.00,25216,11781800,0.00
2015-09-03,0.00,0.00,0.00,0.00,8753,11722200,0.00
2015-09-04,0.00,0.00,0.00,0.00,7558,11498900,0.00
2015-09-05,0.00,0.00,0.00,0.00,9478,11226600,0.00
2015-09-06,0.00,0.00,0.00,0.00,9566,11691700,0.00
2015-09-07,0.00,0.00,0.00,0.00,3074,12225100,0.00
2015-09-08,0.00,0.00,0.00,0.00,11354,11857100,0.00
2015-09-09,0.00,0.00,0.00,0.00,18552,11125300,0.00
2015-09-10,0.00,0.00,0.00,0.00,8188,10618700,0.00
2015-09-11,0.00,0.00,0.00,0.00,4021,10679200,0.00
2015-09-12,0.00,0.00,0.00,0.00,1075,10790700,0.00
2015-09-13,0.00,0.00,0.00,0.00,1583,10832600,0.00
2015-09-14,0.00,0.00,0.00,0.00,4634,10435100,0.00
2015-09-15,0.00,0.00,0.00,0.00,3674,10345300,0.00
2015-09-16,0.00,0.00,0.00,0.00,7901,10559700,0.00
2015-09-17,0.00,0.00,0.00,0.00,4024,10410200,0.00
